user_id,course_id,due,experience,hours,location,resp_time
u24,math22,2,4,1,"43.70622719,-72.29042601",1365552014
u24,math22,2,1,4,"43.706227,-72.29104106",1365799962
u24,CS65,2,1,1,"43.70597871,-72.28908972",1365793713
u24,m&ss45,2,4,1,Unknown,1366244458
u24,math 22,2,3,1,"43.70768728,-72.28472492",1366420866
u32,math23,2,4,3,"43.70654748,-72.28919801",1365025253
u32,math23,2,1,1,"43.70574271,-72.28946233",1364855460
u32,cs65,2,3,2,"43.70819533,-72.28464859",1364843455
u32,cs60,2,2,1,"43.70367648,-72.29094557",1365031848
u32,cs65,2,3,3,"43.7032657,-72.29045059",1364936375
u32,math23,2,4,1,"43.7032657,-72.29045059",1364939852
u32,cs69,1,1,3,"43.70348694,-72.29093353",1364955574
u32,cs65,2,3,3,"43.70371584,-72.2909896",1365018344
u32,cs65,2,3,1,"43.70584223,-72.29075364",1365108624
u32,cs69,1,1,4,"43.70584223,-72.29075364",1365153953
u32,math23,2,4,1,"43.7079626,-72.2845068",1365461644
u32,cs65,2,1,1,"43.70665195,-72.28627345",1365194085
u32,cs60,2,3,1,"43.70614862,-72.28934977",1365202344
u32,math23,1,5,6,"43.70614862,-72.28934977",1365198011
u32,cs65,1,3,5,"43.70833514,-72.28446068",1365448353
u32,cs60,2,1,1,"43.70826063,-72.28421526",1365461668
u32,math23,2,1,1,"43.70635829,-72.28923585",1366061839
u32,cs69,1,1,8,"43.70845191,-72.28419384",1365758855
u32,cs65,1,3,3,"43.70826063,-72.28421526",1365548843
u32,math23,2,1,1,"43.70826063,-72.28421526",1365559676
u32,cs69,2,3,8,"43.70340811,-72.29061712",1365568428
u32,cs65,2,3,1,"43.70827877,-72.28438588",1365621132
u32,math23,2,4,2,"43.70827877,-72.28438588",1365631748
u32,cs60,2,3,1,"43.70827877,-72.28438588",1365634647
u32,cs65,1,4,9,"43.71713165,-72.27145544",1366053147
u32,cs65,2,3,1,"43.70845191,-72.28419384",1365720716
u32,cs65,2,3,1,"43.71906267,-72.27262809",1365795000
u32,math23,1,1,6,"43.7062746,-72.28944936",1365803141
u32,cs60,2,3,1,"43.70635749,-72.28923654",1366072980
u32,cs69,2,1,2,"43.70285908,-72.29002745",1366174008
u32,cs65,1,3,3,"43.70710027,-72.28737661",1366157793
u32,math23,2,4,5,"43.70710027,-72.28737661",1366157839
u32,math23,1,4,10,"43.70261834,-72.28972009",1366236371
u32,cs65,2,1,1,"43.70285908,-72.29002745",1366225489
u32,cs65,2,1,1,Unknown,1366318695
u32,math23,1,1,2,"43.70300607,-72.29026873",1366409367
u32,cs60,2,3,1,"43.70300607,-72.29026873",1366411867
u32,cs65,2,1,1,"43.70300607,-72.29026873",1366402410
u32,cs65,2,1,1,"43.70608389,-72.29104393",1366935190
u32,math23,2,1,1,"43.7031993,-72.2904444",1366666989
u32,cs65,1,1,12,"43.7031993,-72.2904444",1366665190
u32,cs60,2,1,1,"43.7031993,-72.2904444",1366671079
u32,cs65,1,1,3,"43.70635966,-72.28846146",1366750429
u32,math23,2,5,1,"43.70635966,-72.28846146",1366754318
u32,cs69,1,1,7,"43.70608389,-72.29104393",1366949950
u32,cs65,2,1,1,"43.70608389,-72.29104393",1367003166
u32,cs65,1,3,12,"43.70894401,-72.28431547",1367262393
u32,math23,2,4,1,"43.47216071,-71.99885894",1367364255
u32,cs69,2,1,5,"43.47216071,-71.99885894",1367379729
u32,math23,2,4,4,"43.70211393,-72.28994529",1367444694
u32,cs65,2,1,2,"43.47216071,-71.99885894",1367435862
u32,cs69,2,1,6,"43.70211393,-72.28994529",1367566719
u32,cs65,2,1,1,"43.70633694,-72.29112078",1367643460
u32,cs69,1,3,6,"43.70651717,-72.2879345",1368155551
u32,cs65,1,1,6,"43.719082,-72.2724696",1368211853
u32,math23,1,4,8,"43.719082,-72.2724696",1368221865
u32,math23,1,4,6,"43.70633694,-72.29112078",1367643460
u32,cs65,2,5,1,"43.7089232,-72.28415444",1368040450
u32,math23,2,4,1,"43.7089232,-72.28415444",1368049435
u32,math23,2,4,1,"43.70680906,-72.28749051",1369189149
u12,tuck3,2,4,3,"43.63745411,-72.24846941",1365003202
u12,"GH
",1,1,1,"43.70618903,-72.28722948",1364359282
u12,tuck 003,2,1,1,"43.63731604,-72.24852742",1364537813
u12,cs50,2,3,1,"43.70640895,-72.2882317",1364420335
u12,cs 89,2,3,1,"43.637604,-72.24834382",1364430343
u12,cs66,2,3,7,"43.68470585,-72.26924658",1364516556
u12,cs89,2,3,4,"43.70977927,-72.28303993",1364588764
u12,cs50,2,3,7,"42.63750503,-71.18233284",1365219636
u12,tuck 3,2,4,1,"43.63747443,-72.24856045",1366157441
u45,CS65,2,1,3,"43.70797014,-72.28385447",1365036656
u45,cs65,1,2,5,"43.70714984,-72.2865919",1364899372
u45,cs77,1,1,4,"43.70526192,-72.28667636",1364977330
u45,cs65,2,3,2,"43.70804291,-72.28498053",1365734021
u45,cs65,2,3,5,"43.70788803,-72.28458844",1365641355
u45,cs65,2,1,4,"43.70804117,-72.28498155",1365811938
u53,cs189 photo forensics,2,3,5,"43.70789343,-72.28376628",1364592760
u53,cs165,2,3,2,"43.70549989,-72.28295873",1364515351
u53,cs165,2,3,2,"43.70560193,-72.28316177",1364608471
u53,no class today,2,1,1,Unknown,1364942629
u53,cs165,2,3,11,"43.70576878,-72.28345137",1365119379
u53,cs166,2,3,1,"43.70652295,-72.28353758",1365202758
u53,cs189,2,3,6,"43.70652295,-72.28353758",1365202795
u53,cs 165,1,3,2,"43.70559102,-72.283134",1365498404
u53,cs 189,2,4,1,Unknown,1366249942
u53,no class today,2,1,1,"43.70654535,-72.28726046",1365572529
u53,cs189,2,2,1,"43.7059594,-72.28323398",1365683206
u53,cs 189,2,1,1,"43.70369939,-72.29013585",1366074924
u53,cs189,2,4,3,"43.69337144,-72.27322384",1366585726
u53,no class today ,2,1,1,"43.01160902,-71.43617088",1366585728
u53,no class today,2,1,1,"43.70728698,-72.28382947",1366761640
u53,class canceled,2,1,1,"43.70574235,-72.28345072",1366846171
u53,cs189,2,3,6,"43.70752387,-72.28352353",1369266799
u04,cs65,2,1,3,"43.70315377,-72.28626052",1364690897
u04,cs91,2,1,5,"43.70200674,-72.28525688",1364359256
u04,cs99,2,1,3,"43.70437389,-72.28688493",1364529717
u04,cs65,2,3,3,"43.70414142,-72.28932127",1364583749
u04,cs65,2,3,2,"43.70522558,-72.29116765",1364606949
u04,cs65,1,1,4,"43.7058173,-72.29660835",1364869039
u04,cs65,2,1,3,"43.70620355,-72.28887883",1365016660
u04,cs65,2,1,3,"43.70321906,-72.28981496",1365029733
u04,cs65,2,3,3,"43.70333552,-72.28845129",1365109748
u04,cs65,2,3,3,"43.70410935,-72.28983199",1365189572
u04,cs65,2,3,3,"43.70472132,-72.28861869",1365202171
u04,cs65,2,3,3,"43.70472132,-72.28861869",1365202209
u04,cs65,1,1,9,"43.70575201,-72.29596181",1365474864
u04,cs65,2,1,1,"43.70493208,-72.28856946",1365567260
u04,cs65,2,1,1,"43.70417131,-72.28591047",1365713326
u04,cs65,2,3,2,"43.70493208,-72.28856946",1365658856
u04,cs65,2,1,2,"43.70417131,-72.28591047",1365730409
u04,cs65,2,1,2,"43.70546857,-72.28752275",1366327615
u04,cs65,2,1,2,"43.7041984,-72.28652356",1365814099
u04,cs65,1,1,2,"43.70596983,-72.29501146",1366080639
u04,cs65,2,1,1,"43.702712149999996,-72.28760414",1366609454
u04,cs65,1,1,12,"43.70431008,-72.28573285",1366761721
u05,cs65,2,3,1,"43.70751491,-72.28694759",1364415125
u05,CS50,2,3,1,"43.70751491,-72.28694759",1364409301
u05,cs50,2,1,2,"43.70751491,-72.28694759",1364429238
u05,cs65,2,3,1,"43.70751491,-72.28694759",1364517679
u05,cs65,2,1,1,"43.70751491,-72.28694759",1364605380
u52,cs65,2,3,2,"43.70717366666667,-72.28912001666667",1364604749
u52,cs65,2,3,1,"43.707074516666665,-72.28928456666667",1364518347
u52,bio6,2,3,4,"43.70710476666667,-72.28895371666667",1364944063
u52,cs65,1,3,4,"43.70705661666667,-72.2886937",1364862422
u52,bio6,2,1,2,"43.70725126666667,-72.2890362",1365037382
u52,cs50,2,3,1,"43.7069955,-72.28824085",1365025163
u52,cs65,2,4,1,"43.70684966666666,-72.28838453333333",1365108675
u52,bio6,2,3,1,"43.70684966666666,-72.28838453333333",1365105062
u52,cs50,2,1,1,"43.70726605,-72.28919321666666",1365197901
u52,cs65,2,4,1,"43.70726605,-72.28919321666666",1365188687
u52,bio6,2,3,1,"43.7087634,-72.28434623333334",1365541037
u52,cs50,2,4,12,"43.7030312,-72.28956423333334",1365630034
u52,cs65,2,5,3,"43.7072184,-72.28903266666667",1365713484
u52,bio6,2,3,1,"43.7072184,-72.28903266666667",1365710461
u52,cs50,2,5,1,"43.70716755,-72.2888156",1365802781
u52,cs50,2,5,1,"43.7070616,-72.28927448333333",1366061807
u52,bio6,2,3,1,"43.70789865,-72.28546113333333",1366142071
u52,bio6,2,3,1,"43.70714775,-72.28904961666667",1366314565
u52,cs65,2,1,12,"43.70714775,-72.28904961666667",1366318278
u52,cs65,2,5,4,"43.7035929,-72.29015891666667",1367006647
u44,cs60,2,2,3,"43.6971777,-72.28080395",1365030149
u44,cs65,2,3,2,"43.70743771,-72.2862709",1365016175
u44,cs60 xhour,2,1,3,"43.69706014,-72.28055451",1365111715
u44,cs65,2,2,3,"43.70956983,-72.2828589",1365188756
u44,cs60,2,2,8,"43.70956983,-72.2828589",1365202379
u44,cs65,1,3,6,"43.69304677,-72.26666278",1365449255
u44,cs60,1,3,7,"43.69219771,-72.26725631",1365461409
u44,cs65,2,3,2,"43.70905522,-72.28367829",1365621214
u44,cs60,2,3,3,"43.70752065,-72.28669805",1365726061
u44,cs60,2,1,3,"43.70905522,-72.28367829",1365634955
u44,cs60,2,3,2,"43.70968672,-72.28395597",1366239130
u44,cs65,2,3,2,"43.69213022,-72.27010971",1365794967
u44,cs60,2,1,3,"43.69213022,-72.27010971",1365808750
u44,cs60,1,3,12,"43.70741846,-72.28641464",1366066267
u44,cs60,2,1,6,"43.70968672,-72.28395597",1366225552
u44,cs65,2,3,2,"43.70982734,-72.28287682",1366398265
u44,cs60,2,2,4,"43.70311929,-72.28220394",1366411833
u44,cs60,2,3,7,"43.7069105,-72.28675521",1367020501
u44,cs60,1,1,12,"43.70957133,-72.28436521",1366671129
u44,cs65,1,1,6,"43.70957133,-72.28436521",1366658403
u44,cs65,2,3,3,"43.70924953,-72.28306718",1367003303
u44,cs60,1,3,12,"43.70907937,-72.2835377",1367275837
u44,cs60,2,3,2,"43.70760249,-72.286058",1367448557
u44,cs65,2,3,12,"43.70958087,-72.28404203",1367435171
u44,cs60,2,3,1,"43.70691341,-72.28711558",1367880252
u44,cs65,2,3,5,"43.69230186,-72.26682816",1368039469
u44,cs65,1,1,1,"43.6922359,-72.26676312",1368643940
u44,cs60,2,3,2,"43.70914765,-72.28352116",1368137193
u44,cs65,2,1,2,"43.70976741,-72.28416244",1367607733
u44,renesys,2,3,1,"43.70976741,-72.28416244",1367621683
u33,CS65,2,1,2,Unknown,1364515429
u33,CS65,2,3,3,"43.70360724,-72.29640518",1364603465
u33,ENGS93,2,1,1,"43.7037725,-72.29602645",1364697770
u33,ENGS93,1,1,6,"43.70799826,-72.28495732",1365026965
u33,ENGS25,1,3,5,"43.70799826,-72.28495732",1365029766
u33,CS65,1,1,1,"43.70857509,-72.28453841",1364843136
u33,ENGS93,2,4,1,"43.70455321,-72.29195283",1364865778
u33,ENGS25,2,3,1,"43.70371798,-72.29605868",1364865789
u33,CS65,2,3,3,"43.70799826,-72.28495732",1365026944
u33,CS65,2,3,1,"43.70378631,-72.29590104",1365112666
u33,ENGS25,2,3,1,"43.7058539,-72.28945952",1365202937
u33,ENGS93,2,3,1,"43.70148828,-72.28937515",1365199408
u33,CS65,2,3,2,"43.70274179,-72.28911003",1365189417
u33,CS65,1,2,11,"43.70711139,-72.28597263",1365449380
u33,ENGS25,2,4,1,"43.70487736,-72.29204865",1365462613
u33,ENGS93,2,1,2,"43.70220819,-72.28927939",1365456665
u33,CS65,1,3,10,"43.70369666,-72.29597969",1366057984
u33,ENGS93,1,1,7,"43.70332015,-72.29598121",1365631818
u33,ENGS25,1,1,10,"43.70589943,-72.28947338",1365635270
u33,ENGS25,1,4,3,"43.70403496,-72.2946836",1365808083
u33,CS65,2,1,3,"43.70332015,-72.29598121",1365624221
u33,CS65,2,3,3,"43.70730744,-72.28556254",1365713782
u33,ENGS93,2,3,2,"43.70368617,-72.29580241",1365802600
u33,ENGS25,2,3,1,"43.70369666,-72.29597969",1366067495
u33,ENGS93,2,4,1,"43.70369666,-72.29597969",1366065364
u33,CS65,2,3,1,"43.70342539,-72.29594334",1366231206
u33,ENGS93,1,4,7,"43.70351032,-72.29612362",1366242012
u33,ENGS25,2,1,1,"43.70351032,-72.29612362",1366242023
u33,CS65,2,3,2,"43.70746347,-72.28509434",1366318535
u33,CS65,2,3,2,"43.70746347,-72.28509434",1366318510
u33,ENGS93,2,3,2,"43.70397174,-72.29553785",1366407273
u33,ENGS25,1,1,6,"43.70397174,-72.29553785",1366411762
u33,ENGS25,2,1,1,"43.70489616,-72.29364769",1367306526
u33,ENGS93,2,1,1,"43.70497176,-72.29340555",1367306510
u33,ENGS93,2,4,5,"43.70416591,-72.29582511",1368484060
u33,ENGS25,2,4,5,"43.70583433,-72.28880318",1367648472
u33,ENGS93,1,3,8,"43.70583433,-72.28880318",1367648471
u33,CS65,2,3,5,"43.70416591,-72.29582511",1368484045
u33,CS65,1,3,12,Unknown,1369880490
u25,cs65,1,3,2,"43.44242939,-72.06891831",1364868983
u25,English 28,1,3,2,"43.70105953,-72.28570525",1364429445
u25,computer science 65,2,3,2,"43.70909673,-72.28432992",1364521721
u25,cs65,2,3,3,"43.70042959,-72.2867107",1364602446
u25,no class today,2,1,1,"43.70256973,-72.28784525",1364691524
u25,cs65 section,2,2,2,"43.70065679,-72.28685874",1364945517
u25,English 28,2,3,2,"43.70112268,-72.28657241",1365030879
u25,nas8,1,4,1,"43.7078117,-72.28487208",1365027130
u25,cs 65,2,3,2,"43.70866672,-72.28394883",1365109505
u25,English 28,1,3,2,"43.70866672,-72.28394883",1365104501
u25,English 28,1,3,2,Unknown,1365188117
u25,nas8,2,3,1,Unknown,1365205344
u25,nas8,2,1,1,"43.70309694,-72.28992457",1365473793
u25,English 28,1,3,2,Unknown,1365619470
u25,cs65,2,1,2,Unknown,1365645252
u25,cs65,2,2,2,"43.70902013,-72.28426928",1365730340
u25,nas8,2,4,1,"43.70615155,-72.28799023",1365815018
u25,nas8,2,3,1,"43.70609873,-72.28690685",1366078260
u09,CS65,2,1,1,"43.70687224,-72.28858677",1364434343
u09,CS65,2,3,2,"43.70741873,-72.28632201",1364517383
u09,JAPN61,1,3,5,"43.70688362,-72.28814599",1364614365
